objectid,cl,logradouro,codbairro,bairro,total_transações,uso,média_percentual_transferido,média_área_terreno,média_valor_transação,média_valor_imóvel,principal_transação_mercado,ano_transação,source
1329112,474981,RUA B PAA 12085/PAL 46941,144,Campo Grande,2,TERRITORIAL,100.0,928.5,118774.67,118774.67,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329113,496430,RUA A PAA 12423/PAL 48319,144,Campo Grande,4,TERRITORIAL,100.0,429.25,85243.155,85243.155,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329114,017152,AVN CESARIO DE MELO,147,Cosmos                    ,2,TERRITORIAL,100.0,1133.5,194371.25,194371.25,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329115,111336,RUA COREMAS,147,Cosmos                    ,2,TERRITORIAL,100.0,331.0,62290.795,62290.795,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329116,200758,RUA ACEROLA,147,Cosmos                    ,2,TERRITORIAL,100.0,153.0,39185.72,39185.72,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329117,053066,RUA JACUIPE,149,Santa Cruz                ,2,TERRITORIAL,100.0,1954.5,179559.765,179559.765,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329118,180182,RUA A PAL 36124,149,Santa Cruz                ,2,TERRITORIAL,100.0,225.0,43076.9,43076.9,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329119,215731,RUA C PAA 11663/PAL 45187,143,Santíssimo                ,3,TERRITORIAL,83.333333,160.666666,22143.003333,25700.406666,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329120,015735,ETR DO CAMPINHO,144,Campo Grande,3,TERRITORIAL,100.0,4265.0,770055.02,770055.02,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329121,031294,ETR DO MATO ALTO,144,Campo Grande,4,TERRITORIAL,87.5,10848.75,573084.5225,1002198.93,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329122,031351,ETR DO MENDANHA,144,Campo Grande,2,TERRITORIAL,100.0,602.5,277777.495,277777.495,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329123,040873,ETR DO TINGUI,144,Campo Grande,2,TERRITORIAL,100.0,360.0,83484.9,83484.9,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329124,175224,RUA JOAO FERREIRA,144,Campo Grande,3,TERRITORIAL,100.0,275.0,53453.406666,53453.406666,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329125,175265,RUA JOSE TELES VALANZUELA,144,Campo Grande,3,TERRITORIAL,100.0,225.0,47619.0,47619.0,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329126,203240,RUA ITAMARAJU,144,Campo Grande,4,TERRITORIAL,100.0,145.0,34920.6075,34920.6075,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329127,211425,RUA D PAA11216/PAL 44344,144,Campo Grande,2,TERRITORIAL,100.0,246.0,63847.025,63847.025,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329128,263863,RUA LUIZ MENDES (RADIALISTA),144,Campo Grande,2,TERRITORIAL,100.0,158.0,33831.36,33831.36,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329129,463828,RUA A PAA 12112/PAL 47027,144,Campo Grande,2,TERRITORIAL,100.0,208.5,24277.1,24277.1,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329130,474536,RUA HUGO CARVANA (ATOR),144,Campo Grande,2,TERRITORIAL,100.0,136.0,35692.79,35692.79,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329131,033530,ETR DOS PALMARES,148,Paciência                 ,2,TERRITORIAL,100.0,11809.5,621848.525,621848.525,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329132,034058,ETR DA PEDRA,149,Santa Cruz                ,7,TERRITORIAL,100.0,2715.142857,265994.558571,265994.558571,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329133,000737,RUA MATERLANDIA,151,Guaratiba                 ,3,TERRITORIAL,100.0,340.0,59121.213333,59121.213333,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329134,000901,RUA A-1 PAL 19600,151,Guaratiba                 ,2,TERRITORIAL,100.0,360.0,51796.81,51796.81,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329135,053181,RUA NAIR TORRES CAMARA,151,Guaratiba                 ,11,TERRITORIAL,100.0,400.0,61203.72909,61203.72909,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329136,125393,AVN ADELINO MOREIRA(CANTOR E COMP),151,Guaratiba                 ,4,TERRITORIAL,100.0,330.5,41342.3975,41342.3975,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329137,125617,RUA COMPOS RIBAMAR,151,Guaratiba                 ,12,TERRITORIAL,100.0,304.75,34630.475,34630.475,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329138,125740,RUA 38 PAL 18529,151,Guaratiba                 ,11,TERRITORIAL,90.90909,313.090909,31536.003636,35510.4,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329139,125765,RUA 40 PAA 6172/PAL 18529,151,Guaratiba                 ,11,TERRITORIAL,100.0,300.0,30335.045454,30335.045454,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329140,125930,RUA 58 PAL 18529,151,Guaratiba                 ,2,TERRITORIAL,100.0,360.0,32741.27,32741.27,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329141,228072,RUA LU PETERSON (ARQUIT),151,Guaratiba                 ,2,TERRITORIAL,50.0,601.0,52134.195,104268.39,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329142,497453,RUA WALDIR JOSE DE MELO,151,Guaratiba                 ,3,TERRITORIAL,100.0,207.0,29620.8,29620.8,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329143,031286,ETR DA MATRIZ,153,Pedra de Guaratiba        ,2,TERRITORIAL,100.0,315.0,97697.6,97697.6,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329144,125591,RUA SOLD CONSTANTINO MAROQUI,153,Pedra de Guaratiba        ,2,TERRITORIAL,100.0,378.5,43758.005,43758.005,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329145,194431,RUA ENERGIA DA VILA DO JOAO,157,Maré                      ,7,TERRITORIAL,100.0,710.0,45782.942857,45782.942857,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329146,194464,RUA CONQUISTA DA VILA DO JOAO,157,Maré                      ,2,TERRITORIAL,100.0,700.5,59314.205,59314.205,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329147,062547,RUA SANTO CRISTO,003,Santo Cristo              ,2,TERRITORIAL,100.0,169.5,120959.995,120959.995,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329148,088484,RUA SAO LEOBALDO,031,São Conrado               ,3,TERRITORIAL,75.0,549.0,584333.336666,1017333.356666,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329149,042176,RUA ALECRIM,072,Vila Kosmos               ,2,TERRITORIAL,100.0,1114.5,380316.52,380316.52,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329150,035238,ETR CEL PEDRO CORREIA,115,Jacarepaguá               ,5,TERRITORIAL,100.0,2412.8,1335948.904,1335948.904,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329151,187427,RUA CAMARUCU,115,Jacarepaguá               ,3,TERRITORIAL,100.0,2000.0,546315.0,546315.0,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329152,138982,AVN SALVADOR ALLENDE,128,Barra da Tijuca           ,2,TERRITORIAL,100.0,2568.5,5290696.6,5290696.6,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329153,146241,RUA IVALDO DE AZAMBUJA,128,Barra da Tijuca           ,2,TERRITORIAL,50.0,509.0,533177.51,1066355.02,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329154,146993,RUA MINIST LAFAYETTE ANDRADA,128,Barra da Tijuca           ,2,TERRITORIAL,75.0,975.0,1060312.5,1413750.0,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329155,225516,RUA RUBEM BRAGA,128,Barra da Tijuca           ,11,TERRITORIAL,100.0,774.363636,1722642.003636,1722642.003636,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329156,225524,RUA AUGUSTO BOAL,128,Barra da Tijuca           ,2,TERRITORIAL,100.0,782.0,1621086.0,1621086.0,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329157,225607,RUA ANGELO DE AQUINO,128,Barra da Tijuca           ,2,TERRITORIAL,100.0,797.0,1859489.495,1859489.495,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329158,129437,ETR FREI TIBURCIO,129,Camorim                   ,11,TERRITORIAL,100.0,9255.818181,742982.324545,742982.324545,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329159,090035,RUA DANIEL BARRETO DOS SANTOS,130,Vargem Pequena            ,4,TERRITORIAL,100.0,10000.0,61456.99,61456.99,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329160,137547,RUA SALOMAO MALINA,130,Vargem Pequena            ,2,TERRITORIAL,100.0,10000.0,1494373.7,1494373.7,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329161,227264,RUA JOSUE MONTELLO,130,Vargem Pequena            ,2,TERRITORIAL,100.0,360.0,147992.39,147992.39,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329162,477620,RUA CARLOS MANGA (DIR D TV),130,Vargem Pequena            ,3,TERRITORIAL,33.496666,339.666666,67466.016666,213621.946666,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329163,197442,RUA JOAQUIM GOMES FERREIRA,131,Vargem Grande             ,7,TERRITORIAL,100.0,280.0,213432.591428,213432.591428,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329164,197459,RUA LEONY ANSELMO,131,Vargem Grande             ,5,TERRITORIAL,100.0,256.6,213296.284,213296.284,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329165,044982,AVN GW PLT 52 22 143,132,Recreio dos Bandeirantes  ,19,TERRITORIAL,100.0,592.789473,638143.481052,638143.481052,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329166,221762,RUA NEWTON CAVALCANTI,132,Recreio dos Bandeirantes  ,2,TERRITORIAL,27.29,603.0,230393.81,843090.965,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329167,474437,RUA BRUNO FERNANDES(ARQUITETO),132,Recreio dos Bandeirantes  ,2,TERRITORIAL,50.0,485.5,462500.02,925000.04,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329168,474445,RUA RIZZA CONDE,132,Recreio dos Bandeirantes  ,2,TERRITORIAL,50.0,525.5,488450.0,975344.24,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329169,035279,ETR DA POSSE,143,Santíssimo                ,3,TERRITORIAL,100.0,4339.0,118618.726666,118618.726666,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329170,050740,RUA GUANDU MIRIM,143,Santíssimo                ,2,TERRITORIAL,100.0,256.5,49832.635,49832.635,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329171,211896,RUA WILSON GRAY (ATOR),143,Santíssimo                ,10,TERRITORIAL,100.0,126.0,23522.39,23522.39,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329172,215772,RUA G PAA 11663/PAL 45187,143,Santíssimo                ,2,TERRITORIAL,50.0,165.0,15246.02,30492.04,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329173,034124,ETR DO PEDREGOSO,144,Campo Grande,8,TERRITORIAL,100.0,131.625,50345.47375,50345.47375,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329174,130237,RUA C PAL 19789,144,Campo Grande,5,TERRITORIAL,90.0,367.8,76129.998,84593.994,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329175,130286,RUA H PAL 19789,144,Campo Grande,2,TERRITORIAL,100.0,360.0,82800.01,82800.01,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329176,137208,RUA JOSE SOARES FERREIRA,144,Campo Grande,3,TERRITORIAL,100.0,225.0,44444.39,44444.39,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329177,173468,RUA A PAL 32309,144,Campo Grande,3,TERRITORIAL,100.0,120.0,14798.78,14798.78,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329178,198770,RUA MARIA FRANCISCA DOS SANTOS,144,Campo Grande,2,TERRITORIAL,100.0,232.0,57023.375,57023.375,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329179,208264,RUA EDMAR MOREL,144,Campo Grande,2,TERRITORIAL,100.0,128.0,31531.49,31531.49,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329180,211326,RUA JOAO MARQUES FERREIRA,144,Campo Grande,4,TERRITORIAL,100.0,148.5,39890.5675,39890.5675,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329181,222059,RUA ALDO MALAGOLI,144,Campo Grande,4,TERRITORIAL,100.0,157.0,41183.995,41183.995,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329182,222117,RUA VIRGINIA ARTIGAS,144,Campo Grande,5,TERRITORIAL,100.0,128.0,31531.49,31531.49,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329183,200741,RUA DO CAQUI,147,Cosmos                    ,2,TERRITORIAL,100.0,153.0,35623.36,35623.36,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329184,215723,RUA B PAA 11663/PAL 45187,143,Santíssimo                ,2,TERRITORIAL,75.0,127.0,16661.705,21997.81,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329185,015263,ETR CACHAMORRA,144,Campo Grande,3,TERRITORIAL,71.11,122598.666666,452999.15,923962.736666,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329186,037077,ETR RIO SAO PAULO,144,Campo Grande,2,TERRITORIAL,100.0,39130.0,406263.015,406263.015,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329187,192468,RUA IVO BAPTISTA SUZANO,144,Campo Grande,2,TERRITORIAL,100.0,225.0,34759.305,34759.305,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329188,198747,RUA PERCILIANA E DO NASCIMENTO,144,Campo Grande,2,TERRITORIAL,100.0,153.0,37322.99,37322.99,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329189,212266,RUA DIDI (JOG FUTEBOL),144,Campo Grande,2,TERRITORIAL,100.0,145.0,45019.255,45019.255,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329190,216606,RUA D PAA 11788/PAL 45736,144,Campo Grande,2,TERRITORIAL,100.0,194.5,49764.01,49764.01,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329191,496430,RUA A PAA 12423/PAL 48319,144,Campo Grande,2,TERRITORIAL,100.0,407.5,80437.51,80437.51,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329192,151498,RUA ROSARIO DO SUL,145,Senador Vasconcelos       ,2,TERRITORIAL,100.0,127.0,25110.72,25110.72,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329193,200675,RUA GROSELHA,147,Cosmos                    ,6,TERRITORIAL,100.0,284.5,60334.523333,60334.523333,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329194,164210,RUA ADALBERTO BARRETO,149,Santa Cruz                ,3,TERRITORIAL,100.0,291.666666,54207.986666,54207.986666,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329195,000752,RUA GUIDOVAL,151,Guaratiba                 ,3,TERRITORIAL,100.0,360.0,62846.77,62846.77,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329196,113423,RUA DO GRAVADOR,151,Guaratiba                 ,2,TERRITORIAL,100.0,262.5,42462.56,42462.56,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329197,125849,RUA STELLA GOULART MARINHO,151,Guaratiba                 ,3,TERRITORIAL,83.333333,300.0,36109.923333,45423.846666,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329198,125906,RUA 55 PAL 18529,151,Guaratiba                 ,6,TERRITORIAL,100.0,360.0,12355.2,12355.2,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329199,126755,RUA 140 PAL 18529,151,Guaratiba                 ,3,TERRITORIAL,100.0,308.0,32845.83,32845.83,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329200,136176,RUA FRANCISCO KARAM,151,Guaratiba                 ,3,TERRITORIAL,100.0,362.666666,73260.003333,73260.003333,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329201,225409,RUA DEOCLECIO MELIM,151,Guaratiba                 ,7,TERRITORIAL,100.0,342.857142,94915.047142,94915.047142,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329202,225417,RUA LUIZ CHAVES,151,Guaratiba                 ,4,TERRITORIAL,100.0,538.0,320819.805,320819.805,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329203,225458,RUA ANGELO MIGUEL DE CARVALHO,151,Guaratiba                 ,6,TERRITORIAL,100.0,301.166666,57180.816666,57180.816666,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329204,228080,RUA LINO MARTINS DA SILVA (PROF),151,Guaratiba                 ,2,TERRITORIAL,49.005,603.0,47422.52,96552.98,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329205,341560,RUA 45 PAL 18529,151,Guaratiba                 ,9,TERRITORIAL,100.0,360.0,23966.145555,23966.145555,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329206,497354,AVN ORLANDO MOLICA,151,Guaratiba                 ,4,TERRITORIAL,100.0,227.5,25959.605,25959.605,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329207,497370,RUA MARCIO TOMASSINE DE OLIVEIRA,151,Guaratiba                 ,8,TERRITORIAL,100.0,225.0,32234.38,32234.38,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329208,497388,RUA PROF ANTONIO JOSE AUGUSTO,151,Guaratiba                 ,9,TERRITORIAL,100.0,245.333333,34387.232222,34387.232222,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329209,497412,RUA JORNALISTA SERGIO NORONHA,151,Guaratiba                 ,2,TERRITORIAL,100.0,264.0,22912.55,22912.55,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329210,126599,RUA SOLD PRIM CANES,153,Pedra de Guaratiba        ,4,TERRITORIAL,100.0,372.5,83183.105,83183.105,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329211,134908,AVN LITORANEA PAL 18529,153,Pedra de Guaratiba        ,2,TERRITORIAL,100.0,273.5,52509.6,52509.6,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329212,087049,AVN BRASIL,157,Maré                      ,2,TERRITORIAL,100.0,2517.0,642752.01,642752.01,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329213,106617,RUA BENJAMIN COSTALLAT,159,Parque Colúmbia           ,2,TERRITORIAL,100.0,225.0,34831.05,34831.05,COMPRA E VENDA,2021,Prefeitura da Cidade do Rio de Janeiro
1329214,086140,RUA COUTO FERNANDES,017,Laranjeiras               ,2,TERRITORIAL,100.0,400.0,447000.0,447000.0,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329215,076711,RUA MARQ DE SAO VICENTE,029,Gávea                     ,3,TERRITORIAL,53.8,7480.0,45659323.996666,84265999.99333301,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329216,006932,RUA PEREIRA NETO,151,Guaratiba                 ,3,TERRITORIAL,100.0,600.0,94381.06,94381.06,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329217,029587,ETR DO MAGARCA,151,Guaratiba                 ,2,TERRITORIAL,75.0,660.5,101009.47,138551.23,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329218,125724,RUA 36 PAA 6172/PAL 18529,151,Guaratiba                 ,10,TERRITORIAL,100.0,318.6,43051.598,43051.598,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329219,125732,RUA 37 PAL 18529,151,Guaratiba                 ,2,TERRITORIAL,100.0,360.0,34594.55,34594.55,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329220,497370,RUA MARCIO TOMASSINE DE OLIVEIRA,151,Guaratiba                 ,2,TERRITORIAL,100.0,265.0,41713.045,41713.045,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329221,497388,RUA PROF ANTONIO JOSE AUGUSTO,151,Guaratiba                 ,12,TERRITORIAL,95.833333,263.25,37480.551666,39086.4625,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329222,134908,AVN LITORANEA PAL 18529,153,Pedra de Guaratiba        ,2,TERRITORIAL,8.33,273.5,4374.06,52509.725,COMPRA E VENDA,2022,Prefeitura da Cidade do Rio de Janeiro
1329223,077172,RUA MENA BARRETO,020,Botafogo                  ,6,TERRITORIAL,100.0,90.166666,745731.456666,745731.456666,COMPRA E VENDA,2023,Prefeitura da Cidade do Rio de Janeiro
1329224,081224,RUA SAO JOAO BATISTA,020,Botafogo                  ,16,TERRITORIAL,100.0,176.8125,8359009.916875,8359009.916875,COMPRA E VENDA,2023,Prefeitura da Cidade do Rio de Janeiro
1329225,077495,RUA VINICIUS DE MORAES,025,Ipanema                   ,3,TERRITORIAL,40.0,150.0,3666000.013333,12831000.053333,COMPRA E VENDA,2023,Prefeitura da Cidade do Rio de Janeiro
1329226,067520,ETR DA CANOA,031,São Conrado               ,2,TERRITORIAL,100.0,1272.5,639999.99,639999.99,COMPRA E VENDA,2023,Prefeitura da Cidade do Rio de Janeiro
1329227,089631,ROD PRES DUTRA,049,Jardim América            ,2,TERRITORIAL,100.0,1132.5,309946.02,309946.02,COMPRA E VENDA,2023,Prefeitura da Cidade do Rio de Janeiro
1329228,079905,RUA PROPICIA,061,Engenho Novo              ,3,TERRITORIAL,100.0,266.666666,193015.35,193015.35,COMPRA E VENDA,2023,Prefeitura da Cidade do Rio de Janeiro
1329229,025700,RUA INDAIATUBA,076,Irajá,3,TERRITORIAL,84.0,290.0,109044.92,129815.38,COMPRA E VENDA,2023,Prefeitura da Cidade do Rio de Janeiro
1329230,072397,RUA GARCIA,079,Quintino Bocaiúva         ,3,TERRITORIAL,16.67,486.333333,26065.006666,156358.766666,COMPRA E VENDA,2023,Prefeitura da Cidade do Rio de Janeiro
1329231,035238,ETR CEL PEDRO CORREIA,115,Jacarepaguá               ,5,TERRITORIAL,100.0,2474.6,4313889.742,4313889.742,COMPRA E VENDA,2023,Prefeitura da Cidade do Rio de Janeiro
1329232,049023,RUA JORDAO,123,Tanque                    ,4,TERRITORIAL,25.0,350.0,19979.58,79918.32,COMPRA E VENDA,2023,Prefeitura da Cidade do Rio de Janeiro
1329233,030106,RUA MARANGA,124,Praça Seca                ,2,TERRITORIAL,100.0,104.0,28800.01,28800.01,COMPRA E VENDA,2023,Prefeitura da Cidade do Rio de Janeiro
1329234,051771,RUA SABINO BARROSO,125,Vila Valqueire            ,4,TERRITORIAL,3.85,360.0,7253.96,188414.55,COMPRA E VENDA,2023,Prefeitura da Cidade do Rio de Janeiro
1329235,223644,RUA HELIO SCHLITTLER SILVA,128,Barra da Tijuca           ,2,TERRITORIAL,100.0,600.0,1650000.0,1650000.0,COMPRA E VENDA,2023,Prefeitura da Cidade do Rio de Janeiro
1329236,225532,RUA BILLY BLANCO,128,Barra da Tijuca           ,4,TERRITORIAL,100.0,600.0,1500000.01,1500000.01,COMPRA E VENDA,2023,Prefeitura da Cidade do Rio de Janeiro
